"plate_id","batch","temperature","day","isolate","biorep","media","time","log_average_wrangled_conc","death_phase","average_wrangled_conc"
"B7_6_15_S12-0180_3_BHI_-5_36_1","B7",6,15,"S12-0180",3,"BHI",36,8.7299109274608,"no",536919464
"B7_6_15_S12-0184_3_BHI_-5_36_1","B7",6,15,"S12-0184",3,"BHI",36,8.26396501376185,"no",183544491.867185
"B7_6_18_S12-0180_3_BHI_-4_36_1","B7",6,18,"S12-0180",3,"BHI",36,7.36336374068453,"no",23086800
"B7_6_18_S12-0166_3_BHI_-6_36_1","B7",6,18,"S12-0166",3,"BHI",36,9.03493768288184,"no",820058120
"B7_6_18_S12-0184_3_BHI_-6_36_1","B7",6,18,"S12-0184",3,"BHI",36,9.08904324929353,"no",1227521692
"B7_6_21_S12-0166_3_BHI_-6_36_1","B7",6,21,"S12-0166",3,"BHI",36,9.95012370765068,"no",8676776920
"B7_6_21_S12-0180_3_BHI_-6_36_1","B7",6,21,"S12-0180",3,"BHI",36,9.4810515817353,"no",3027270360
"B7_6_21_S12-0184_3_BHI_-6_36_1","B7",6,21,"S12-0184",3,"BHI",36,9.5472666839198,"no",3521928912
"B7_6_24_S12-0180_3_BHI_-6_36_1","B7",6,24,"S12-0180",3,"BHI",36,9.74362407982105,"no",5541448032
"B7_6_24_S12-0166_3_BHI_-6_36_1","B7",6,24,"S12-0166",3,"BHI",36,9.49846781767432,"no",2158465056
"B7_6_24_S12-0184_3_BHI_-6_36_1","B7",6,24,"S12-0184",3,"BHI",36,9.20034986740296,"no",1586170496
"B7_6_27_S12-0166_3_BHI_-6_36_1","B7",6,27,"S12-0166",3,"BHI",36,9.53816569140483,"no",2886475376
"B7_6_27_S12-0180_3_BHI_-6_36_1","B7",6,27,"S12-0180",3,"BHI",36,9.70018429636151,"no",5013830076
"B7_6_27_S12-0184_3_BHI_-6_36_1","B7",6,27,"S12-0184",3,"BHI",36,9.86754591730662,"no",7370951025.42185
"B7_6_30_S12-0166_3_BHI_-6_36_1","B7",6,30,"S12-0166",3,"BHI",36,9.62834938762808,"no",4015777992
"B7_6_30_S12-0180_3_BHI_-6_36_1","B7",6,30,"S12-0180",3,"BHI",36,9.46218958239122,"no",2896540600
"B8_10_0_S12-0116_1_BHI_-1_24_1","B8",10,0,"S12-0116",1,"BHI",24,3.34242268082221,"no",2090
"B8_10_0_S12-0132_1_BHI_-1_24_1","B8",10,0,"S12-0132",1,"BHI",24,3.47712125471966,"no",3000
"B8_10_0_S12-0141_1_BHI_-1_24_1","B8",10,0,"S12-0141",1,"BHI",24,3.7160033436348,"no",4600
"B8_10_1_S12-0132_1_BHI_-1_24_1","B8",10,1,"S12-0132",1,"BHI",24,3.84757265914211,"no",6930
"B8_10_1_S12-0116_1_BHI_-1_24_1","B8",10,1,"S12-0116",1,"BHI",24,4.223236273103,"no",16610
"B8_10_1_S12-0141_1_BHI_-1_24_1","B8",10,1,"S12-0141",1,"BHI",24,4.11327469246435,"no",9790
"B8_10_2_S12-0141_1_BHI_-1_24_2","B8",10,2,"S12-0141",1,"BHI",24,5.44153411055051,"no",258897.5
"B8_10_2_S12-0132_1_BHI_-1_24_1","B8",10,2,"S12-0132",1,"BHI",24,4.40688067004912,"no",25520
"B8_10_2_S12-0116_1_BHI_-1_24_1","B8",10,2,"S12-0116",1,"BHI",24,5.03796626016201,"no",109135.5547
"B8_10_3_S12-0132_1_BHI_-3_24_1","B8",10,3,"S12-0132",1,"BHI",24,5.98955498562686,"no",976016.375
"B8_10_3_S12-0116_1_BHI_-3_24_1","B8",10,3,"S12-0116",1,"BHI",24,6.46277522095487,"no",2902420
"B8_10_3_S12-0141_1_BHI_-3_24_1","B8",10,3,"S12-0141",1,"BHI",24,5.90324196346628,"no",-1410462.25
"B8_10_4_S12-0116_1_BHI_-2_24_1","B8",10,4,"S12-0116",1,"BHI",24,4.68394713075151,"no",47600
"B8_10_4_S12-0141_1_BHI_-2_24_1","B8",10,4,"S12-0141",1,"BHI",24,6.21652417941453,"no",1640417.625
"B8_10_4_S12-0132_1_BHI_-2_24_1","B8",10,4,"S12-0132",1,"BHI",24,5.31483592300457,"no",206240
"B8_10_6_S12-0116_1_BHI_-3_24_1","B8",10,6,"S12-0116",1,"BHI",24,6.38727589808994,"no",2385790
"B8_10_6_S12-0141_1_BHI_-5_24_1","B8",10,6,"S12-0141",1,"BHI",24,7.56164129115365,"no",33764695.75
"B8_10_6_S12-0132_1_BHI_-3_24_1","B8",10,6,"S12-0132",1,"BHI",24,7.29181197769006,"no",19579268
"B8_10_9_S12-0116_1_BHI_-5_24_1","B8",10,9,"S12-0116",1,"BHI",24,7.74036268949424,"no",54793749.99215
"B8_10_9_S12-0132_1_BHI_-5_24_1","B8",10,9,"S12-0132",1,"BHI",24,8.16549370518885,"no",132684941
"B8_10_9_S12-0141_1_BHI_-5_24_1","B8",10,9,"S12-0141",1,"BHI",24,7.86284761290451,"no",66526224.5
"B8_10_12_S12-0116_1_BHI_-5_24_1","B8",10,12,"S12-0116",1,"BHI",24,7.56851078479149,"no",32234740
"B8_10_12_S12-0132_1_BHI_-5_24_1","B8",10,12,"S12-0132",1,"BHI",24,8.17816728936496,"no",141145792
"B8_10_12_S12-0141_1_BHI_-5_24_1","B8",10,12,"S12-0141",1,"BHI",24,8.65393439421008,"no",440423412.5
"B8_10_15_S12-0141_1_BHI_-6_24_1","B8",10,15,"S12-0141",1,"BHI",24,8.59925031349152,"no",389355134
"B8_10_15_S12-0132_1_BHI_-6_24_1","B8",10,15,"S12-0132",1,"BHI",24,9.27792862754757,"no",1879165370
"B8_10_15_S12-0116_1_BHI_-6_24_1","B8",10,15,"S12-0116",1,"BHI",24,9.22159090367875,"no",1644643750
"B8_10_18_S12-0132_1_BHI_-6_24_1","B8",10,18,"S12-0132",1,"BHI",24,9.33893623788676,"no",1888888832
"B8_10_18_S12-0116_1_BHI_-6_24_1","B8",10,18,"S12-0116",1,"BHI",24,9.85278562938095,"no",6927711320
"B8_10_18_S12-0141_1_BHI_-6_24_1","B8",10,18,"S12-0141",1,"BHI",24,9.11908372141615,"no",1016601776
"B8_10_21_S12-0116_1_BHI_-6_24_1","B8",10,21,"S12-0116",1,"BHI",24,9.63798281442543,"no",4330377864
"B8_10_21_S12-0132_1_BHI_-6_24_1","B8",10,21,"S12-0132",1,"BHI",24,9.85377206037586,"no",7101127254
"B8_10_21_S12-0141_1_BHI_-6_24_1","B8",10,21,"S12-0141",1,"BHI",24,9.74166789261652,"no",5234907376
"B8_10_24_S12-0116_1_BHI_-6_24_1","B8",10,24,"S12-0116",1,"BHI",24,9.81884688813088,"no",6547699784
"B8_10_24_S12-0132_1_BHI_-6_24_1","B8",10,24,"S12-0132",1,"BHI",24,9.37271499175797,"no",2133443368
"B8_10_24_S12-0141_1_BHI_-6_24_1","B8",10,24,"S12-0141",1,"BHI",24,10.0891223272094,"no",12169369232
"B9_10_0_S12-0166_1_BHI_-3_36_1","B9",10,0,"S12-0166",1,"BHI",36,6.28971378311702,"no",1948560
"B9_10_0_S12-0180_1_BHI_-3_36_1","B9",10,0,"S12-0180",1,"BHI",36,6.14112353807571,"no",1383840
"B9_10_0_S12-0184_1_BHI_-3_36_1","B9",10,0,"S12-0184",1,"BHI",36,5.63481973399518,"no",431340
"B9_10_1_S12-0180_1_BHI_-3_36_1","B9",10,1,"S12-0180",1,"BHI",36,6.07838430874819,"no",1197800
"B9_10_1_S12-0166_1_BHI_-3_36_1","B9",10,1,"S12-0166",1,"BHI",36,6.14380144142369,"no",1392520
"B9_10_1_S12-0184_1_BHI_-1_36_1","B9",10,1,"S12-0184",1,"BHI",36,4.75463780269701,"no",56837.87109
"B9_10_2_S12-0166_1_BHI_-3_36_1","B9",10,2,"S12-0166",1,"BHI",36,7.00492075935442,"no",10111859
"B9_10_2_S12-0180_1_BHI_-3_36_1","B9",10,2,"S12-0180",1,"BHI",36,6.40914831878228,"no",2565360
"B9_10_2_S12-0184_1_BHI_-3_36_1","B9",10,2,"S12-0184",1,"BHI",36,7.73574637511264,"no",54418476
"B9_10_3_S12-0166_1_BHI_-4_36_1","B9",10,3,"S12-0166",1,"BHI",36,6.94318377043874,"no",8747320
"B9_10_3_S12-0180_1_BHI_-4_36_1","B9",10,3,"S12-0180",1,"BHI",36,6.66143405039392,"no",4586000
"B9_10_3_S12-0184_1_BHI_-4_36_1","B9",10,3,"S12-0184",1,"BHI",36,6.52556305827007,"no",3354000
"B9_10_4_S12-0166_1_BHI_-5_36_1","B9",10,4,"S12-0166",1,"BHI",36,7.62334027590072,"no",41998460
"B9_10_4_S12-0180_1_BHI_-5_36_1","B9",10,4,"S12-0180",1,"BHI",36,8.38207931701976,"no",241034320
"B9_10_4_S12-0184_1_BHI_-5_36_1","B9",10,4,"S12-0184",1,"BHI",36,7.61568034781918,"no",41274360
"B9_10_6_S12-0180_1_BHI_-5_36_1","B9",10,6,"S12-0180",1,"BHI",36,8.17424709864465,"no",149364400
"B9_10_6_S12-0166_1_BHI_-5_36_1","B9",10,6,"S12-0166",1,"BHI",36,8.46839563781633,"no",286754733.75
"B9_10_6_S12-0184_1_BHI_-5_36_1","B9",10,6,"S12-0184",1,"BHI",36,8.41801794608037,"no",261829120
"B9_10_9_S12-0180_1_BHI_-6_36_1","B9",10,9,"S12-0180",1,"BHI",36,8.86093662070009,"no",725944353.341795
"B9_10_9_S12-0166_1_BHI_-6_36_1","B9",10,9,"S12-0166",1,"BHI",36,9.16719978634626,"no",1410235592
"B9_10_9_S12-0184_1_BHI_-6_36_1","B9",10,9,"S12-0184",1,"BHI",36,8.56129021773738,"no",364151224
"B9_10_12_S12-0166_1_BHI_-6_36_1","B9",10,12,"S12-0166",1,"BHI",36,9.80274578947815,"no",6204174000
"B9_10_12_S12-0180_1_BHI_-6_36_1","B9",10,12,"S12-0180",1,"BHI",36,9.43409985804443,"no",2717021806
"B9_10_12_S12-0184_1_BHI_-6_36_1","B9",10,12,"S12-0184",1,"BHI",36,9.35789090941478,"no",2278976544
"B9_10_15_S12-0166_1_BHI_-6_36_1","B9",10,15,"S12-0166",1,"BHI",36,9.5625163688836,"no",3561128376
"B9_10_15_S12-0180_1_BHI_-6_36_1","B9",10,15,"S12-0180",1,"BHI",36,9.08973451248619,"no",1228188348
"B9_10_15_S12-0184_1_BHI_-6_36_1","B9",10,15,"S12-0184",1,"BHI",36,10.0684578049903,"no",11706542512
"B9_10_18_S12-0166_1_BHI_-6_36_1","B9",10,18,"S12-0166",1,"BHI",36,9.71939285563118,"no",5079489792
"B9_10_18_S12-0180_1_BHI_-6_36_1","B9",10,18,"S12-0180",1,"BHI",36,10.0100691112111,"no",10234545984
"B9_10_18_S12-0184_1_BHI_-6_36_1","B9",10,18,"S12-0184",1,"BHI",36,9.78360932967473,"no",6037853180
"B9_10_21_S12-0180_1_BHI_-6_36_1","B9",10,21,"S12-0180",1,"BHI",36,9.52006421091349,"no",3311750912
"B9_10_21_S12-0166_1_BHI_-6_36_1","B9",10,21,"S12-0166",1,"BHI",36,9.56928233429568,"no",3638052632
"B9_10_24_S12-0166_1_BHI_-6_36_1","B9",10,24,"S12-0166",1,"BHI",36,9.61690222900026,"no",4108083832
"B9_10_24_S12-0180_1_BHI_-6_36_1","B9",10,24,"S12-0180",1,"BHI",36,9.51860081956302,"no",3300648524
"B2_6_0_S12-0116_2_BHIrif_-1_24_1","B2",6,0,"S12-0116",2,"BHIrif",24,3,"no",1000
"B2_6_0_S12-0132_2_BHIrif_-1_24_2","B2",6,0,"S12-0132",2,"BHIrif",24,3.64345267648619,"no",4400
"B2_6_0_S12-0141_2_BHIrif_-1_24_2","B2",6,0,"S12-0141",2,"BHIrif",24,3.36172783601759,"no",2300
"B2_6_1_S12-0116_2_BHIrif_-1_24_1","B2",6,1,"S12-0116",2,"BHIrif",24,3,"no",1000
"B2_6_1_S12-0132_2_BHIrif_-1_24_1","B2",6,1,"S12-0132",2,"BHIrif",24,3.97772360528885,"no",9500
"B2_6_1_S12-0141_2_BHIrif_-1_24_1","B2",6,1,"S12-0141",2,"BHIrif",24,2.64345267648619,"no",440
"B2_6_2_S12-0141_2_BHIrif_-1_24_2","B2",6,2,"S12-0141",2,"BHIrif",24,3.20411998265592,"no",1600
"B2_6_2_S12-0132_2_BHIrif_-1_24_2","B2",6,2,"S12-0132",2,"BHIrif",24,3.79934054945358,"no",6300
"B2_6_2_S12-0116_2_BHIrif_-1_24_2","B2",6,2,"S12-0116",2,"BHIrif",24,2.64345267648619,"no",440
"B2_6_3_S12-0116_2_BHIrif_-1_24_1","B2",6,3,"S12-0116",2,"BHIrif",24,2.77815125038364,"no",600
"B2_6_3_S12-0132_2_BHIrif_-1_24_2","B2",6,3,"S12-0132",2,"BHIrif",24,4.46627432178929,"no",29260
"B2_6_3_S12-0141_2_BHIrif_-1_24_1","B2",6,3,"S12-0141",2,"BHIrif",24,4.09061070782841,"no",12320
"B2_6_4_S12-0116_2_BHIrif_-1_24_1","B2",6,4,"S12-0116",2,"BHIrif",24,3.47275644931721,"no",2970
"B2_6_4_S12-0132_2_BHIrif_-1_24_2","B2",6,4,"S12-0132",2,"BHIrif",24,5.85183142267323,"no",710937.5
"B2_6_4_S12-0141_2_BHIrif_-1_24_1","B2",6,4,"S12-0141",2,"BHIrif",24,4.34458874257871,"no",22110
"B2_6_6_S12-0116_2_BHIrif_-1_24_1","B2",6,6,"S12-0116",2,"BHIrif",24,3.39011448298893,"no",2455.356079
"B2_6_6_S12-0132_2_BHIrif_-1_24_1","B2",6,6,"S12-0132",2,"BHIrif",24,5.25268831964915,"no",178932.125
"B2_6_6_S12-0141_2_BHIrif_-1_24_1","B2",6,6,"S12-0141",2,"BHIrif",24,4.18752072083646,"no",15400
"B2_6_9_S12-0116_2_BHIrif_-1_24_1","B2",6,9,"S12-0116",2,"BHIrif",24,4.77042363046461,"no",58941.83203
"B2_6_9_S12-0132_2_BHIrif_-3_24_1","B2",6,9,"S12-0132",2,"BHIrif",24,7.0042231519242,"no",10097716
"B2_6_9_S12-0141_2_BHIrif_-1_24_1","B2",6,9,"S12-0141",2,"BHIrif",24,5.44184425155383,"no",276594.95315
"B2_6_12_S12-0116_2_BHIrif_-2_24_1","B2",6,12,"S12-0116",2,"BHIrif",24,5.02612451674545,"no",106200
"B2_6_12_S12-0132_2_BHIrif_-4_24_1","B2",6,12,"S12-0132",2,"BHIrif",24,7.44427547311582,"no",27814770
"B2_6_12_S12-0141_2_BHIrif_-4_24_2","B2",6,12,"S12-0141",2,"BHIrif",24,7.24010349336621,"no",17382150
"B2_6_15_S12-0116_2_BHIrif_-3_24_1","B2",6,15,"S12-0116",2,"BHIrif",24,6.57484697482905,"no",3757050
"B2_6_15_S12-0132_2_BHIrif_-5_24_1","B2",6,15,"S12-0132",2,"BHIrif",24,8.06401223431053,"no",115881000
"B2_6_15_S12-0141_2_BHIrif_-5_24_1","B2",6,15,"S12-0141",2,"BHIrif",24,7.78095524906276,"no",60388640
"B2_6_18_S12-0116_2_BHIrif_-3_24_1","B2",6,18,"S12-0116",2,"BHIrif",24,6.77759220706542,"no",5992281.5
"B2_6_18_S12-0132_2_BHIrif_-4_24_2","B2",6,18,"S12-0132",2,"BHIrif",24,7.75920370983493,"no",57438582
"B2_6_18_S12-0141_2_BHIrif_-5_24_1","B2",6,18,"S12-0141",2,"BHIrif",24,7.9076078238338,"no",80836560
"B2_6_21_S12-0116_2_BHIrif_-3_24_1","B2",6,21,"S12-0116",2,"BHIrif",24,6.60932329071407,"no",4067460
"B2_6_21_S12-0132_2_BHIrif_-5_24_1","B2",6,21,"S12-0132",2,"BHIrif",24,7.99781251787711,"no",99497580
"B2_6_21_S12-0141_2_BHIrif_-5_24_1","B2",6,21,"S12-0141",2,"BHIrif",24,8.18281559332871,"no",152340576
"B3_6_0_S12-0116_3_BHIrif_-1_24_1","B3",6,0,"S12-0116",3,"BHIrif",24,2.77815125038364,"no",600
"B3_6_0_S12-0132_3_BHIrif_-1_24_1","B3",6,0,"S12-0132",3,"BHIrif",24,3.42160392686983,"no",2640
"B3_6_0_S12-0141_3_BHIrif_-1_24_1","B3",6,0,"S12-0141",3,"BHIrif",24,3.15836249209525,"no",1440
"B3_6_1_S12-0116_3_BHIrif_-1_24_1","B3",6,1,"S12-0116",3,"BHIrif",24,2.69897000433602,"no",500
"B3_6_1_S12-0141_3_BHIrif_-1_24_2","B3",6,1,"S12-0141",3,"BHIrif",24,3.04139268515822,"no",1100
"B3_6_1_S12-0132_3_BHIrif_-1_24_2","B3",6,1,"S12-0132",3,"BHIrif",24,3.42160392686983,"no",2640
"B3_6_2_S12-0116_3_BHIrif_-1_24_1","B3",6,2,"S12-0116",3,"BHIrif",24,2.30102999566398,"no",200
"B3_6_2_S12-0132_3_BHIrif_-1_24_1","B3",6,2,"S12-0132",3,"BHIrif",24,3.19312459835446,"no",1560
"B3_6_2_S12-0141_3_BHIrif_-1_24_1","B3",6,2,"S12-0141",3,"BHIrif",24,2.69897000433602,"no",500
"B3_6_3_S12-0116_3_BHIrif_-1_24_1","B3",6,3,"S12-0116",3,"BHIrif",24,2,"no",100
"B3_6_3_S12-0132_3_BHIrif_-1_24_1","B3",6,3,"S12-0132",3,"BHIrif",24,3.76566855475901,"no",5830
"B3_6_3_S12-0141_3_BHIrif_-1_24_1","B3",6,3,"S12-0141",3,"BHIrif",24,3.29666519026153,"no",1980
"B3_6_4_S12-0116_3_BHIrif_-1_24_1","B3",6,4,"S12-0116",3,"BHIrif",24,2.74036268949424,"no",550
"B3_6_4_S12-0132_3_BHIrif_-1_24_1","B3",6,4,"S12-0132",3,"BHIrif",24,5.03903993068437,"no",109405.69534
"B3_6_4_S12-0141_3_BHIrif_-1_24_1","B3",6,4,"S12-0141",3,"BHIrif",24,3.50379068305718,"no",3190
"B3_6_6_S12-0116_3_BHIrif_-1_24_1","B3",6,6,"S12-0116",3,"BHIrif",24,2.64345267648619,"no",440
"B3_6_6_S12-0141_3_BHIrif_-1_24_2","B3",6,6,"S12-0141",3,"BHIrif",24,3.97589113640179,"no",9460
"B3_6_6_S12-0132_3_BHIrif_-1_24_2","B3",6,6,"S12-0132",3,"BHIrif",24,4.82256292783547,"no",66460.396485
"B3_6_9_S12-0116_3_BHIrif_-1_24_1","B3",6,9,"S12-0116",3,"BHIrif",24,4.13830269816628,"no",13750
"B3_6_9_S12-0132_3_BHIrif_-1_24_1","B3",6,9,"S12-0132",3,"BHIrif",24,5.44736342445202,"no",280132.45315
"B3_6_9_S12-0141_3_BHIrif_-1_24_2","B3",6,9,"S12-0141",3,"BHIrif",24,4.40500466505037,"no",25410
"B3_6_12_S12-0116_3_BHIrif_-1_24_1","B3",6,12,"S12-0116",3,"BHIrif",24,4.46952747918701,"no",29480
"B3_6_12_S12-0141_3_BHIrif_-3_24_2","B3",6,12,"S12-0141",3,"BHIrif",24,7.53006836511885,"no",33889750
"B3_6_12_S12-0132_3_BHIrif_-3_24_2","B3",6,12,"S12-0132",3,"BHIrif",24,6.66359540067903,"no",4608880
"B3_6_15_S12-0116_3_BHIrif_-2_24_1","B3",6,15,"S12-0116",3,"BHIrif",24,5.54007908880417,"no",346800
"B3_6_15_S12-0132_3_BHIrif_-3_24_2","B3",6,15,"S12-0132",3,"BHIrif",24,7.24129244115787,"no",17429801.5
"B3_6_15_S12-0141_3_BHIrif_-5_24_1","B3",6,15,"S12-0141",3,"BHIrif",24,7.7279353589929,"no",53448480
"B3_6_18_S12-0116_3_BHIrif_-3_24_1","B3",6,18,"S12-0116",3,"BHIrif",24,4.32592595577147,"no",21180
"B3_6_18_S12-0132_3_BHIrif_-5_24_2","B3",6,18,"S12-0132",3,"BHIrif",24,7.87394990173009,"no",74808320
"B3_6_21_S12-0116_3_BHIrif_-2_24_1","B3",6,21,"S12-0116",3,"BHIrif",24,5.31445712273468,"no",206280
"B3_6_21_S12-0141_3_BHIrif_-5_24_1","B3",6,21,"S12-0141",3,"BHIrif",24,7.39418541873252,"no",24784800
"B3_6_24_S12-0116_3_BHIrif_-2_24_1","B3",6,24,"S12-0116",3,"BHIrif",24,5.87604554325233,"no",751701.71875
"B3_6_24_S12-0141_3_BHIrif_-3_24_2","B3",6,24,"S12-0141",3,"BHIrif",24,7.43464687844015,"no",27204884
"B4_6_0_S12-0166_1_BHIrif_-1_36_1","B4",6,0,"S12-0166",1,"BHIrif",36,3.27646180417324,"no",1890
"B4_6_0_S12-0180_1_BHIrif_-1_36_1","B4",6,0,"S12-0180",1,"BHIrif",36,3.06818586174616,"no",1170
"B4_6_0_S12-0184_1_BHIrif_-1_36_2","B4",6,0,"S12-0184",1,"BHIrif",36,2.81954393554187,"no",660
"B4_6_1_S12-0166_1_BHIrif_-1_36_1","B4",6,1,"S12-0166",1,"BHIrif",36,3.77378644498119,"no",5940
