Results Group Name,Plate Id,Method,Colony Class,Counted Colonies,Counted Volume,Concentration,Comments,Timestamp,Operator,Dilution Factor,Inoculated Volume,Inoculation mode,Excluded Area,Device SN,UTC Created Time,Count From Automatic Process,"Input Values: (Tr. to Back, Plate Diam, min Diam)"
CIDA_Growth_Curves,B3_6_0_NC_3_BHIrif_0_24_1,TEMPLATE_Sharp,Class 1,0,0.048442855,0,<<Interactive changes have been made.>><<Calibration is needed.>>,9/29/21 17:17,Administrator,1,0.05,E Mode 50ul,14.35800743,10007000/0064,9/29/21 21:17,7,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_0_NC_3_BHI_0_24_1,TEMPLATE_Sharp,Class 1,0,0.049225014,0,<<Interactive changes have been made.>><<Calibration is needed.>>,9/29/21 17:18,Administrator,1,0.05,E Mode 50ul,7.145941257,10007000/0064,9/29/21 21:18,3,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_1_S12-0116_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,3,0.050000001,600,<<Interactive changes have been made.>><<Calibration is needed.>>,9/30/21 17:54,Administrator,10,0.05,E Mode 50ul,0,10007000/0064,9/30/21 21:54,14,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_1_S12-0116_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,2,0.050000001,400,<<Interactive changes have been made.>><<Calibration is needed.>>,9/30/21 17:55,Administrator,10,0.05,E Mode 50ul,0,10007000/0064,9/30/21 21:55,12,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_1_S12-0141_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,7,0.050000001,1540,<<Interactive changes have been made.>><<Calibration is needed.>>,9/30/21 17:59,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,9/30/21 21:59,18,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_1_S12-0141_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,3,0.050000001,660,<<Interactive changes have been made.>><<Calibration is needed.>>,9/30/21 17:58,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,9/30/21 21:58,14,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_1_S12-0132_3_BHI_-1_24_1,TEMPLATE_Sharp,Class 1,260,0.01208,236754.9688,<<Interactive changes have been made.>><<Calibration is needed.>>,9/30/21 17:57,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,9/30/21 21:57,266,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_1_S12-0132_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,10,0.050000001,2200,<<Interactive changes have been made.>><<Calibration is needed.>>,9/30/21 17:57,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,9/30/21 21:57,16,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_1_S12-0132_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,14,0.050000001,3080,<<Interactive changes have been made.>><<Calibration is needed.>>,9/30/21 17:56,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,9/30/21 21:56,24,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_1_S12-0116_3_BHI_-1_24_1,TEMPLATE_Sharp,Class 1,246,0.01208,203642.3906,<<Interactive changes have been made.>><<Calibration is needed.>>,9/30/21 17:55,Administrator,10,0.05,E Mode 50ul,0,10007000/0064,9/30/21 21:55,253,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_1_NC_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,0,0.047188453,0,<<Interactive changes have been made.>><<Calibration is needed.>>,9/30/21 18:01,Administrator,1,0.05,E Mode 50ul,24.95466423,10007000/0064,9/30/21 22:01,12,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_1_Control_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,0,0.046578586,0,<<Interactive changes have been made.>><<Calibration is needed.>>,9/30/21 18:00,Administrator,12,0.05,E Mode 50ul,9.332836151,10007000/0064,9/30/21 22:00,11,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_1_S12-0141_3_BHI_-1_24_1,TEMPLATE_Sharp,Class 1,175,0.00644,298913.0313,Use this<<Interactive changes have been made.>><<Calibration is needed.>>,9/30/21 17:59,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,9/30/21 21:59,180,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_1_NC_3_BHI_-1_24_1,TEMPLATE_Sharp,Class 1,0,0.048219156,0,<<Interactive changes have been made.>><<Calibration is needed.>>,9/30/21 18:02,Administrator,1,0.05,E Mode 50ul,15.65619659,10007000/0064,9/30/21 22:02,6,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_2_S12-0116_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,1,0.050000001,200,<<Interactive changes have been made.>><<Calibration is needed.>>,10/1/21 18:23,Administrator,10,0.05,E Mode 50ul,0,10007000/0064,10/1/21 22:23,14,25 ;88.0 ;0.3
CIDA_Growth_Curves,B3_6_2_S12-0116_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,1,0.050000001,200,<<Interactive changes have been made.>><<Calibration is needed.>>,10/1/21 18:23,Administrator,10,0.05,E Mode 50ul,0,10007000/0064,10/1/21 22:23,6,25 ;88.0 ;0.3
CIDA_Growth_Curves,B3_6_2_S12-0116_3_BHI_-3_24_1,TEMPLATE_Sharp,Class 1,150,0.050000001,3054000,<<Interactive changes have been made.>><<Calibration is needed.>>,10/1/21 18:24,Administrator,1018,0.05,E Mode 50ul,0,10007000/0064,10/1/21 22:24,155,25 ;88.0 ;0.3
CIDA_Growth_Curves,B3_6_2_S12-0132_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,8,0.050000001,1920,<<Interactive changes have been made.>><<Calibration is needed.>>,10/1/21 18:26,Administrator,12,0.05,E Mode 50ul,0,10007000/0064,10/1/21 22:26,13,25 ;88.0 ;0.3
CIDA_Growth_Curves,B3_6_2_S12-0132_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,5,0.050000001,1200,<<Interactive changes have been made.>><<Calibration is needed.>>,10/1/21 18:26,Administrator,12,0.05,E Mode 50ul,0,10007000/0064,10/1/21 22:26,15,25 ;88.0 ;0.3
CIDA_Growth_Curves,B3_6_2_S12-0132_3_BHI_-1_24_1,TEMPLATE_Sharp,Class 1,374,0.00644,696894.375,<<Calibration is needed.>>,10/1/21 18:27,Administrator,12,0.05,E Mode 50ul,0,10007000/0064,10/1/21 22:27,374,25 ;88.0 ;0.3
CIDA_Growth_Curves,B3_6_2_S12-0141_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,3,0.050000001,600,<<Interactive changes have been made.>><<Calibration is needed.>>,10/1/21 18:28,Administrator,10,0.05,E Mode 50ul,0,10007000/0064,10/1/21 22:28,15,25 ;88.0 ;0.3
CIDA_Growth_Curves,B3_6_2_S12-0141_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,2,0.050000001,400,<<Interactive changes have been made.>><<Calibration is needed.>>,10/1/21 18:29,Administrator,10,0.05,E Mode 50ul,0,10007000/0064,10/1/21 22:29,13,25 ;88.0 ;0.3
CIDA_Growth_Curves,B3_6_2_S12-0141_3_BHI_-3_24_1,TEMPLATE_Sharp,Class 1,167,0.02036,8366404.5,<<Interactive changes have been made.>><<Calibration is needed.>>,10/1/21 18:31,Administrator,1020,0.05,E Mode 50ul,0,10007000/0064,10/1/21 22:31,199,25 ;88.0 ;0.3
CIDA_Growth_Curves,B3_6_2_Control_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,0,0.048871085,0,<<Interactive changes have been made.>><<Calibration is needed.>>,10/1/21 18:31,Administrator,11,0.05,E Mode 50ul,10.40942669,10007000/0064,10/1/21 22:31,8,25 ;88.0 ;0.3
CIDA_Growth_Curves,B3_6_3_S12-0116_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,0,0.048286412,0,<<Interactive changes have been made.>><<Calibration is needed.>>,10/2/21 18:14,Administrator,10,0.05,E Mode 50ul,15.80055332,10007000/0064,10/2/21 22:14,8,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_3_S12-0116_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,1,0.050000001,200,<<Interactive changes have been made.>><<Calibration is needed.>>,10/2/21 18:14,Administrator,10,0.05,E Mode 50ul,0,10007000/0064,10/2/21 22:14,9,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_3_S12-0116_3_BHI_-3_24_1,TEMPLATE_Sharp,Class 1,208,0.01208,17132450,<<Interactive changes have been made.>><<Calibration is needed.>>,10/2/21 18:16,Administrator,995,0.05,E Mode 50ul,0,10007000/0064,10/2/21 22:16,170,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_3_S12-0132_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,24,0.050000001,5280,<<Interactive changes have been made.>><<Calibration is needed.>>,10/2/21 18:17,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/2/21 22:17,32,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_3_S12-0132_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,29,0.050000001,6380,<<Interactive changes have been made.>><<Calibration is needed.>>,10/2/21 18:18,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/2/21 22:18,38,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_3_S12-0132_3_BHI_-3_24_1,TEMPLATE_Sharp,Class 1,171,0.02036,9331090,<<Interactive changes have been made.>><<Calibration is needed.>>,10/2/21 18:20,Administrator,1111,0.05,E Mode 50ul,0,10007000/0064,10/2/21 22:20,165,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_3_S12-0141_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,7,0.050000001,1540,<<Interactive changes have been made.>><<Calibration is needed.>>,10/2/21 18:21,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/2/21 22:21,16,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_3_S12-0141_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,11,0.050000001,2420,<<Interactive changes have been made.>><<Calibration is needed.>>,10/2/21 18:21,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/2/21 22:21,20,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_3_S12-0141_3_BHI_-3_24_1,TEMPLATE_Sharp,Class 1,10,0.050000001,224600,<<Interactive changes have been made.>><<Calibration is needed.>>,10/2/21 18:23,Administrator,1123,0.05,E Mode 50ul,0,10007000/0064,10/2/21 22:23,20,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_3_Control_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,0,0.050000001,0,<<Interactive changes have been made.>><<Calibration is needed.>>,10/2/21 18:23,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/2/21 22:23,10,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_3_NC_3_BHI_0_24_1,TEMPLATE_Sharp,Class 1,0,0.050000001,0,<<Interactive changes have been made.>><<Calibration is needed.>>,10/2/21 18:24,Administrator,1,0.05,E Mode 50ul,0,10007000/0064,10/2/21 22:24,6,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_3_NC_3_BHIrif_0_24_1,TEMPLATE_Sharp,Class 1,0,0.04865095,0,<<Interactive changes have been made.>><<Calibration is needed.>>,10/2/21 18:25,Administrator,1,0.05,E Mode 50ul,12.43919754,10007000/0064,10/2/21 22:25,6,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_4_S12-0116_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,5,0.050000001,1100,<<Interactive changes have been made.>><<Calibration is needed.>>,10/3/21 18:14,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/3/21 22:14,16,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_4_S12-0116_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,0,0.050000001,0,<<Interactive changes have been made.>><<Calibration is needed.>>,10/3/21 18:14,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/3/21 22:14,12,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_4_S12-0116_3_BHI_-3_24_1,TEMPLATE_Sharp,Class 1,257,0.00256,111333208,<<Interactive changes have been made.>><<Calibration is needed.>>,10/3/21 18:16,Administrator,1109,0.05,E Mode 50ul,0,10007000/0064,10/3/21 22:16,197,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_4_S12-0132_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,179,0.02036,96709.23438,<<Interactive changes have been made.>><<Calibration is needed.>>,10/3/21 18:17,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/3/21 22:17,186,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_4_S12-0132_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,226,0.02036,122102.1563,<<Interactive changes have been made.>><<Calibration is needed.>>,10/3/21 18:17,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/3/21 22:17,237,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_4_S12-0132_3_BHI_-3_24_1,TEMPLATE_Sharp,Class 1,202,0.00256,89321880,<<Interactive changes have been made.>><<Calibration is needed.>>,10/3/21 18:18,Administrator,1132,0.05,E Mode 50ul,0,10007000/0064,10/3/21 22:18,195,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_4_S12-0141_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,16,0.050000001,3520,<<Interactive changes have been made.>><<Calibration is needed.>>,10/3/21 18:19,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/3/21 22:19,25,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_4_S12-0141_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,13,0.050000001,2860,<<Interactive changes have been made.>><<Calibration is needed.>>,10/3/21 18:20,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/3/21 22:20,23,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_4_S12-0141_3_BHI_-3_24_1,TEMPLATE_Sharp,Class 1,186,0.00256,82101568,<<Interactive changes have been made.>><<Calibration is needed.>>,10/3/21 18:22,Administrator,1130,0.05,E Mode 50ul,0,10007000/0064,10/3/21 22:22,195,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_4_Control_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,0,0.047542557,0,<<Interactive changes have been made.>><<Calibration is needed.>>,10/3/21 18:22,Administrator,12,0.05,E Mode 50ul,22.65942764,10007000/0064,10/3/21 22:22,9,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_4_NC_3_BHIrif_0_24_1,TEMPLATE_Sharp,Class 1,0,0.047921192,0,<<Interactive changes have been made.>><<Calibration is needed.>>,10/3/21 18:23,Administrator,1,0.05,E Mode 50ul,19.16812134,10007000/0064,10/3/21 22:23,11,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_4_NC_3_BHI_0_24_1,TEMPLATE_Sharp,Class 1,0,0.048074301,0,<<Interactive changes have been made.>><<Calibration is needed.>>,10/3/21 18:23,Administrator,1,0.05,E Mode 50ul,17.75634956,10007000/0064,10/3/21 22:23,10,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_6_S12-0116_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,2,0.050000001,440,<<Interactive changes have been made.>><<Calibration is needed.>>,10/5/21 18:45,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/5/21 22:45,12,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_6_S12-0116_3_BHI_-4_24_1,TEMPLATE_Sharp,Class 1,306,0.00644,509318944,<<Interactive changes have been made.>><<Calibration is needed.>>,10/5/21 18:47,Administrator,10719,0.05,E Mode 50ul,0,10007000/0064,10/5/21 22:47,310,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_6_S12-0116_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,2,0.050000001,440,<<Interactive changes have been made.>><<Calibration is needed.>>,10/5/21 18:45,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/5/21 22:45,7,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_6_S12-0141_3_BHI_-4_24_1,TEMPLATE_Sharp,Class 1,240,0.00256,1000968768,<<Interactive changes have been made.>><<Calibration is needed.>>,10/5/21 18:55,Administrator,10677,0.05,E Mode 50ul,0,10007000/0064,10/5/21 22:55,233,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_6_S12-0141_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,47,0.050000001,10340,<<Interactive changes have been made.>><<Calibration is needed.>>,10/5/21 18:53,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/5/21 22:53,58,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_6_S12-0141_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,39,0.050000001,8580,<<Interactive changes have been made.>><<Calibration is needed.>>,10/5/21 18:52,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/5/21 22:52,48,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_6_S12-0132_3_BHI_-2_24_1,TEMPLATE_Sharp,Class 1,300,0.00644,5450310.5,<<Interactive changes have been made.>><<Calibration is needed.>>,10/5/21 18:50,Administrator,117,0.05,E Mode 50ul,0,10007000/0064,10/5/21 22:50,297,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_6_S12-0132_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,183,0.03232,67945.54688,<<Interactive changes have been made.>><<Calibration is needed.>>,10/5/21 18:49,Administrator,12,0.05,E Mode 50ul,0,10007000/0064,10/5/21 22:49,192,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_6_S12-0132_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,175,0.03232,64975.24609,<<Interactive changes have been made.>><<Calibration is needed.>>,10/5/21 18:48,Administrator,12,0.05,E Mode 50ul,0,10007000/0064,10/5/21 22:48,188,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_6_Control_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,0,0.047177594,0,<<Interactive changes have been made.>><<Calibration is needed.>>,10/5/21 18:55,Administrator,12,0.05,E Mode 50ul,25.01292801,10007000/0064,10/5/21 22:55,11,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_6_NC_3_BHIrif_0_24_1,TEMPLATE_Sharp,Class 1,0,0.047790907,0,<<Interactive changes have been made.>><<Calibration is needed.>>,10/5/21 18:56,Administrator,1,0.05,E Mode 50ul,20.36942291,10007000/0064,10/5/21 22:56,18,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_6_NC_3_BHI_0_24_1,TEMPLATE_Sharp,Class 1,0,0.048384067,0,<<Interactive changes have been made.>><<Calibration is needed.>>,10/5/21 18:56,Administrator,1,0.05,E Mode 50ul,14.90006447,10007000/0064,10/5/21 22:56,11,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_9_S12-0116_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,61,0.050000001,13420,<<Interactive changes have been made.>><<Calibration is needed.>>,10/9/21 8:48,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/9/21 12:48,73,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_9_S12-0116_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,64,0.050000001,14080,<<Interactive changes have been made.>><<Calibration is needed.>>,10/9/21 8:49,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/9/21 12:49,74,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_9_S12-0116_3_BHI_-4_24_1,TEMPLATE_Sharp,Class 1,356,0.00256,1508411008,<<Interactive changes have been made.>><<Calibration is needed.>>,10/9/21 8:50,Administrator,10847,0.05,E Mode 50ul,0,10007000/0064,10/9/21 12:50,303,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_9_S12-0132_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,288,0.01208,286092.7188,<<Interactive changes have been made.>><<Calibration is needed.>>,10/9/21 8:53,Administrator,12,0.05,E Mode 50ul,0,10007000/0064,10/9/21 12:53,160,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_9_S12-0132_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,276,0.01208,274172.1875,<<Interactive changes have been made.>><<Calibration is needed.>>,10/9/21 8:54,Administrator,12,0.05,E Mode 50ul,0,10007000/0064,10/9/21 12:54,287,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_9_S12-0141_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,106,0.050000001,23320,<<Interactive changes have been made.>><<Calibration is needed.>>,10/9/21 9:00,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/9/21 13:00,116,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_9_S12-0141_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,125,0.050000001,27500,<<Interactive changes have been made.>><<Calibration is needed.>>,10/9/21 8:59,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/9/21 12:59,129,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_9_S12-0132_3_BHI_-4_24_1,TEMPLATE_Sharp,Class 1,75,0.050000001,17271000,<<Interactive changes have been made.>><<Calibration is needed.>>,10/9/21 8:58,Administrator,11514,0.05,E Mode 50ul,0,10007000/0064,10/9/21 12:58,67,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_9_S12-0141_3_BHI_-4_24_1,TEMPLATE_Sharp,Class 1,236,0.03232,77364480,<<Interactive changes have been made.>><<Calibration is needed.>>,10/9/21 9:02,Administrator,10595,0.05,E Mode 50ul,0,10007000/0064,10/9/21 13:02,230,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_9_Control_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,0,0.046812449,0,<<Interactive changes have been made.>><<Calibration is needed.>>,10/9/21 9:03,Administrator,12,0.05,E Mode 50ul,26.97200203,10007000/0064,10/9/21 13:03,17,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_9_NC_3_BHIrif_0_24_1,TEMPLATE_Sharp,Class 1,0,0.048153963,0,<<Interactive changes have been made.>><<Calibration is needed.>>,10/9/21 9:05,Administrator,1,0.05,E Mode 50ul,17.02181625,10007000/0064,10/9/21 13:05,15,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_9_NC_3_BHI_0_24_1,TEMPLATE_Sharp,Class 1,0,0.048490245,0,<<Interactive changes have been made.>><<Calibration is needed.>>,10/9/21 9:06,Administrator,1,0.05,E Mode 50ul,13.92102242,10007000/0064,10/9/21 13:06,32,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_12_S12-0116_3_BHIrif_-1_24_1,TEMPLATE_Sharp,Class 1,126,0.050000001,27720,<<Interactive changes have been made.>><<Calibration is needed.>>,10/11/21 17:31,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/11/21 21:31,137,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_12_S12-0116_3_BHIrif_-1_24_2,TEMPLATE_Sharp,Class 1,142,0.050000001,31240,<<Interactive changes have been made.>><<Calibration is needed.>>,10/11/21 17:32,Administrator,11,0.05,E Mode 50ul,0,10007000/0064,10/11/21 21:32,153,25 ;85.0 ;0.3
CIDA_Growth_Curves,B3_6_12_S12-0141_3_BHIrif_-3_24_2,TEMPLATE_Sharp,Class 1,201,0.00644,35112576,<<Interactive changes have been made.>><<Calibration is needed.>>,10/11/21 17:41,Administrator,1125,0.05,E Mode 50ul,0,10007000/0064,10/11/21 21:41,244,25 ;85.0 ;0.3
