"plate_id","batch","temperature","day","isolate","biorep","media","time","log_average_wrangled_conc","death_phase","average_wrangled_conc"
"B7_6_27_S12-0166_3_BHIrif_-5_36_1","B7",6,27,"S12-0166",3,"BHIrif",36,8.75303049941245,"no",566279056
"B7_6_27_S12-0180_3_BHIrif_-3_36_1","B7",6,27,"S12-0180",3,"BHIrif",36,5.22927217882129,"no",169540
"B7_6_30_S12-0180_3_BHIrif_-3_36_1","B7",6,30,"S12-0180",3,"BHIrif",36,6.31555893462078,"no",2068040
"B8_10_0_S12-0116_1_BHIrif_-1_24_1","B8",10,0,"S12-0116",1,"BHIrif",24,2.04139268515822,"no",110
"B8_10_0_S12-0132_1_BHIrif_-1_24_2","B8",10,0,"S12-0132",1,"BHIrif",24,1.69897000433602,"no",0
"B8_10_0_S12-0141_1_BHIrif_-1_24_1","B8",10,0,"S12-0141",1,"BHIrif",24,2.77815125038364,"no",600
"B8_10_1_S12-0116_1_BHIrif_-1_24_1","B8",10,1,"S12-0116",1,"BHIrif",24,2.04139268515822,"no",110
"B8_10_1_S12-0132_1_BHIrif_-1_24_2","B8",10,1,"S12-0132",1,"BHIrif",24,2.04139268515822,"no",110
"B8_10_1_S12-0141_1_BHIrif_-1_24_2","B8",10,1,"S12-0141",1,"BHIrif",24,3.50379068305718,"no",3190
"B8_10_2_S12-0116_1_BHIrif_-1_24_1","B8",10,2,"S12-0116",1,"BHIrif",24,1.74036268949424,"no",0
"B8_10_2_S12-0141_1_BHIrif_-1_24_2","B8",10,2,"S12-0141",1,"BHIrif",24,4.24303804868629,"no",17500
"B8_10_2_S12-0132_1_BHIrif_-1_24_2","B8",10,2,"S12-0132",1,"BHIrif",24,1.74036268949424,"no",0
"B8_10_3_S12-0116_1_BHIrif_-1_24_1","B8",10,3,"S12-0116",1,"BHIrif",24,2,"no",100
"B8_10_3_S12-0132_1_BHIrif_-1_24_2","B8",10,3,"S12-0132",1,"BHIrif",24,2.34242268082221,"no",220
"B8_10_3_S12-0141_1_BHIrif_-1_24_3","B8",10,3,"S12-0141",1,"BHIrif",24,6.34453811122279,"no",2210742.25
"B8_10_4_S12-0116_1_BHIrif_-1_24_1","B8",10,4,"S12-0116",1,"BHIrif",24,2.84509804001426,"no",700
"B8_10_4_S12-0132_1_BHIrif_-1_24_1","B8",10,4,"S12-0132",1,"BHIrif",24,2.34242268082221,"no",220
"B8_10_4_S12-0141_1_BHIrif_-1_24_2","B8",10,4,"S12-0141",1,"BHIrif",24,3.77378644498119,"no",5940
"B8_10_6_S12-0116_1_BHIrif_-3_24_1","B8",10,6,"S12-0116",1,"BHIrif",24,4.72892164637286,"no",53570
"B8_10_6_S12-0132_1_BHIrif_-1_24_2","B8",10,6,"S12-0132",1,"BHIrif",24,2.84509804001426,"no",700
"B8_10_6_S12-0141_1_BHIrif_-2_24_2","B8",10,6,"S12-0141",1,"BHIrif",24,6.42822946152779,"no",2680584.25
"B8_10_9_S12-0116_1_BHIrif_-1_24_1","B8",10,9,"S12-0116",1,"BHIrif",24,5.31439397375147,"no",206250.00785
"B8_10_9_S12-0132_1_BHIrif_-3_24_2","B8",10,9,"S12-0132",1,"BHIrif",24,7.13669175060303,"no",13699091
"B8_10_9_S12-0141_1_BHIrif_-3_24_1","B8",10,9,"S12-0141",1,"BHIrif",24,6.80576825093233,"no",6393935.5
"B8_10_12_S12-0116_1_BHIrif_-4_24_1","B8",10,12,"S12-0116",1,"BHIrif",24,6.68048055624196,"no",4791600
"B8_10_12_S12-0132_1_BHIrif_-4_24_1","B8",10,12,"S12-0132",1,"BHIrif",24,6.9810462442453,"no",9572960
"B8_10_12_S12-0141_1_BHIrif_-2_24_1","B8",10,12,"S12-0141",1,"BHIrif",24,7.01389828345361,"no",10325195.5
"B8_10_15_S12-0116_1_BHIrif_-4_24_1","B8",10,15,"S12-0116",1,"BHIrif",24,7.3229154688851,"no",21033690
"B8_10_15_S12-0141_1_BHIrif_-4_24_2","B8",10,15,"S12-0141",1,"BHIrif",24,6.90662644937057,"no",8065410
"B8_10_15_S12-0132_1_BHIrif_-4_24_2","B8",10,15,"S12-0132",1,"BHIrif",24,7.23625679405523,"no",17228870
"B8_10_18_S12-0116_1_BHIrif_-4_24_1","B8",10,18,"S12-0116",1,"BHIrif",24,8.29512963862329,"no",197301160
"B8_10_18_S12-0132_1_BHIrif_-4_24_2","B8",10,18,"S12-0132",1,"BHIrif",24,8.46763864569585,"no",293520640
"B8_10_18_S12-0141_1_BHIrif_-4_24_2","B8",10,18,"S12-0141",1,"BHIrif",24,8.47549194894758,"no",298876624
"B8_10_21_S12-0141_1_BHIrif_-5_24_2","B8",10,21,"S12-0141",1,"BHIrif",24,8.44970491994177,"no",281646864
"B8_10_24_S12-0132_1_BHIrif_-5_24_1","B8",10,24,"S12-0132",1,"BHIrif",24,8.35312015263336,"no",225486296
"B8_10_24_S12-0141_1_BHIrif_-5_24_1","B8",10,24,"S12-0141",1,"BHIrif",24,8.03535319954653,"no",108480880
"B9_10_0_S12-0166_1_BHIrif_-1_36_1","B9",10,0,"S12-0166",1,"BHIrif",36,1.74036268949424,"no",0
"B9_10_0_S12-0180_1_BHIrif_-1_36_2","B9",10,0,"S12-0180",1,"BHIrif",36,2.07918124604762,"no",120
"B9_10_0_S12-0184_1_BHIrif_-1_36_2","B9",10,0,"S12-0184",1,"BHIrif",36,1.69897000433602,"no",0
"B9_10_1_S12-0166_1_BHIrif_-1_36_1","B9",10,1,"S12-0166",1,"BHIrif",36,1.74036268949424,"no",0
"B9_10_1_S12-0184_1_BHIrif_-1_36_1","B9",10,1,"S12-0184",1,"BHIrif",36,1.74036268949424,"no",0
"B9_10_1_S12-0180_1_BHIrif_-1_36_2","B9",10,1,"S12-0180",1,"BHIrif",36,1.74036268949424,"no",0
"B9_10_2_S12-0166_1_BHIrif_-1_36_1","B9",10,2,"S12-0166",1,"BHIrif",36,3.32014628611105,"no",2090
"B9_10_2_S12-0180_1_BHIrif_-1_36_1","B9",10,2,"S12-0180",1,"BHIrif",36,1.69897000433602,"no",0
"B9_10_2_S12-0184_1_BHIrif_-1_36_1","B9",10,2,"S12-0184",1,"BHIrif",36,1.74036268949424,"no",0
"B9_10_3_S12-0166_1_BHIrif_-1_36_1","B9",10,3,"S12-0166",1,"BHIrif",36,4.42160392686983,"no",26400
"B9_10_3_S12-0180_1_BHIrif_-1_36_1","B9",10,3,"S12-0180",1,"BHIrif",36,1.74036268949424,"no",0
"B9_10_3_S12-0184_1_BHIrif_-1_36_1","B9",10,3,"S12-0184",1,"BHIrif",36,1.74036268949424,"no",0
"B9_10_4_S12-0166_1_BHIrif_-1_36_1","B9",10,4,"S12-0166",1,"BHIrif",36,4.01452053875792,"no",10340
"B9_10_4_S12-0180_1_BHIrif_-1_36_2","B9",10,4,"S12-0180",1,"BHIrif",36,2.38021124171161,"no",240
"B9_10_4_S12-0184_1_BHIrif_-1_36_1","B9",10,4,"S12-0184",1,"BHIrif",36,1.74036268949424,"no",0
"B9_10_6_S12-0166_1_BHIrif_-3_36_1","B9",10,6,"S12-0166",1,"BHIrif",36,6.86201027599778,"no",7277970.25
"B9_10_6_S12-0184_1_BHIrif_-1_36_2","B9",10,6,"S12-0184",1,"BHIrif",36,1.77815125038364,"no",0
"B9_10_6_S12-0180_1_BHIrif_-1_36_2","B9",10,6,"S12-0180",1,"BHIrif",36,1.81291335664286,"no",0
"B9_10_9_S12-0166_1_BHIrif_-4_36_1","B9",10,9,"S12-0166",1,"BHIrif",36,7.77354205999846,"no",59366584
"B9_10_9_S12-0184_1_BHIrif_-1_36_1","B9",10,9,"S12-0184",1,"BHIrif",36,3.85003325768977,"no",7080
"B9_10_9_S12-0180_1_BHIrif_-1_36_2","B9",10,9,"S12-0180",1,"BHIrif",36,4.74543908840647,"no",55646.658205
"B9_10_12_S12-0166_1_BHIrif_-4_36_1","B9",10,12,"S12-0166",1,"BHIrif",36,8.16261682933384,"no",145417552
"B9_10_12_S12-0180_1_BHIrif_-1_36_1","B9",10,12,"S12-0180",1,"BHIrif",36,4.62459145912685,"no",42130
"B9_10_12_S12-0184_1_BHIrif_-3_36_1","B9",10,12,"S12-0184",1,"BHIrif",36,5.89916364147722,"no",792800
"B9_10_15_S12-0166_1_BHIrif_-5_36_1","B9",10,15,"S12-0166",1,"BHIrif",36,7.95784919878975,"no",90750536
"B9_10_15_S12-0180_1_BHIrif_-3_36_1","B9",10,15,"S12-0180",1,"BHIrif",36,6.12338771043052,"no",1328580
"B9_10_15_S12-0184_1_BHIrif_-3_36_1","B9",10,15,"S12-0184",1,"BHIrif",36,5.89542254603941,"no",786000
"B9_10_18_S12-0166_1_BHIrif_-5_36_1","B9",10,18,"S12-0166",1,"BHIrif",36,8.20750812631924,"no",161253120
"B9_10_18_S12-0184_1_BHIrif_-3_36_2","B9",10,18,"S12-0184",1,"BHIrif",36,7.58011266713212,"no",38028804
"B9_10_21_S12-0166_1_BHIrif_-5_36_1","B9",10,21,"S12-0166",1,"BHIrif",36,7.85226743011287,"no",71165160
